n_dates,n_feasible,n_failures,feasible_fraction,coverage_fraction,performance_evidence_available,net_return,net_return_ci95_low,net_return_ci95_high,uncertainty_method,hac_lag,net_sharpe,realized_volatility,gross_return,cost_drag,max_drawdown,var_95_loss,cvar_95_loss,worst_bar_return,mean_turnover,max_turnover,mean_gross_exposure,max_gross_exposure,mean_net_exposure,mean_absolute_net_exposure,mean_concentration,max_concentration,mean_effective_n,mean_n_positions,mean_ex_ante_volatility,mean_condition_number,max_condition_number,mean_ridge_applied,max_ridge_applied,ridge_applied_fraction,mean_n_observations,min_n_observations,mean_observations_considered,mean_complete_observation_fraction,min_complete_observation_fraction,mean_primal_residual,max_primal_residual,mean_dual_residual,max_dual_residual,mean_complementarity_residual,max_complementarity_residual,mean_objective_residual,max_objective_residual,median_max_certificate_residual,p95_max_certificate_residual,max_certificate_residual,median_duality_gap,p95_duality_gap,max_duality_gap,solver_failures,failure_reasons,alpha_error,covariance_error,covariance_n_dates,covariance_n_feasible,covariance_n_failures,covariance_feasible_fraction,covariance_coverage_fraction,covariance_performance_evidence_available,covariance_net_return,covariance_net_return_ci95_low,covariance_net_return_ci95_high,covariance_uncertainty_method,covariance_hac_lag,covariance_net_sharpe,covariance_realized_volatility,covariance_gross_return,covariance_cost_drag,covariance_max_drawdown,covariance_var_95_loss,covariance_cvar_95_loss,covariance_worst_bar_return,covariance_mean_turnover,covariance_max_turnover,covariance_mean_gross_exposure,covariance_max_gross_exposure,covariance_mean_net_exposure,covariance_mean_absolute_net_exposure,covariance_mean_concentration,covariance_max_concentration,covariance_mean_effective_n,covariance_mean_n_positions,covariance_mean_ex_ante_volatility,covariance_mean_condition_number,covariance_max_condition_number,covariance_mean_ridge_applied,covariance_max_ridge_applied,covariance_ridge_applied_fraction,covariance_mean_n_observations,covariance_min_n_observations,covariance_mean_observations_considered,covariance_mean_complete_observation_fraction,covariance_min_complete_observation_fraction,covariance_mean_primal_residual,covariance_max_primal_residual,covariance_mean_dual_residual,covariance_max_dual_residual,covariance_mean_complementarity_residual,covariance_max_complementarity_residual,covariance_mean_objective_residual,covariance_max_objective_residual,covariance_median_max_certificate_residual,covariance_p95_max_certificate_residual,covariance_max_certificate_residual,covariance_median_duality_gap,covariance_p95_duality_gap,covariance_max_duality_gap,covariance_solver_failures,covariance_failure_reasons
23,23,0,1,1,True,-0.19137152746914951,-0.69588377776925969,0.31314072283096062,newey_west_hac_bartlett,2,-2.3805772702665564,0.080388706495429743,0.068088950777206461,0.25946047824635599,-0.036899705075534972,0.0082367786220852099,0.0091006843143159877,-0.0098731201401030862,1.0296050724061749,1.612048705421834,1.0000000010016381,1.0000000054741536,1.0000000000002651,1.0000000000002651,0.27413187537971057,0.28000000169378597,3.6513777659454005,8,0.076489647070032446,5.7464757855233151,5.895726188741623,0,0,0,252,252,252,1,1,1.069116966967814e-09,1.9466599443518362e-09,7.3160322601612545e-10,1.9010573948374798e-09,2.607255873269208e-09,1.6347286939500354e-08,1.0922140386538658e-16,4.0966562057949259e-16,2.1177591971959368e-09,5.7960446074014239e-09,1.6347286939500354e-08,1.8649603089668747e-09,4.8193552573596823e-09,5.3883744364297673e-09,0,,0,0,23,23,0,1,1,True,-0.19137152746914951,-0.69588377776925969,0.31314072283096062,newey_west_hac_bartlett,2,-2.3805772702665564,0.080388706495429743,0.068088950777206461,0.25946047824635599,-0.036899705075534972,0.0082367786220852099,0.0091006843143159877,-0.0098731201401030862,1.0296050724061749,1.612048705421834,1.0000000010016381,1.0000000054741536,1.0000000000002651,1.0000000000002651,0.27413187537971057,0.28000000169378597,3.6513777659454005,8,0.076489647070032446,5.7464757855233151,5.895726188741623,0,0,0,252,252,252,1,1,1.069116966967814e-09,1.9466599443518362e-09,7.3160322601612545e-10,1.9010573948374798e-09,2.607255873269208e-09,1.6347286939500354e-08,1.0922140386538658e-16,4.0966562057949259e-16,2.1177591971959368e-09,5.7960446074014239e-09,1.6347286939500354e-08,1.8649603089668747e-09,4.8193552573596823e-09,5.3883744364297673e-09,0,
23,23,0,1,1,True,-0.26949298837018099,-0.76847755788062622,0.2294915811402643,newey_west_hac_bartlett,2,-3.4315234687373684,0.078534502481296189,-0.0049183424143558604,0.26457464595582514,-0.040869604357008149,0.0082383302671595708,0.0091467351631597978,-0.0099652219254322411,1.0498993887135917,1.5281332220566095,1.0000000008319971,1.0000000034748269,0.9999999999999154,0.9999999999999154,0.27633744049046521,0.28000000174702594,3.6212124862315438,8,0.076254945935111743,5.7464757855233151,5.895726188741623,0,0,0,252,252,252,1,1,1.2044620642122842e-09,1.9788641836271381e-09,9.2173946967498169e-10,1.9365065939691566e-09,2.3421345746399757e-09,8.9206433195154982e-09,1.105711146484726e-16,3.5484833272507157e-16,1.9516028793020723e-09,8.115866263970337e-09,8.9206433195154982e-09,1.6073957215179128e-09,4.7264782283778014e-09,5.7714925450778922e-09,0,,0.25,0.25,23,23,0,1,1,True,-0.20004814876439678,-0.70466396212745686,0.30456766459866325,newey_west_hac_bartlett,2,-2.5030202900986125,0.079922703605616971,0.059696316898536501,0.25974446566293335,-0.037304785906087434,0.0082391435438110699,0.0091017420119433711,-0.0098752355015455633,1.0307320065989418,1.6099708247176077,1.0000000004596976,1.0000000045506623,0.99999999999943801,0.99999999999943801,0.27348980391218997,0.28000000165404915,3.6605291073938129,8,0.080101019448156827,5.5497160979573525,5.7016548352045904,0,0,0,252,252,252,1,1,1.1819659467617818e-09,1.9524216687827334e-09,8.0986540051865982e-10,1.9479548529766082e-09,2.0040939139567598e-09,7.1725143217215112e-09,9.1164463714194783e-17,2.8096219017818789e-16,1.980640171129985e-09,6.137741236465447e-09,7.1725143217215112e-09,1.7659685900769677e-09,3.5917741031256471e-09,6.1094706525725944e-09,0,
23,23,0,1,1,True,-0.24549597777601842,-0.73560797928892419,0.24461602373688732,newey_west_hac_bartlett,2,-3.0953462267218894,0.079311314403755634,0.019423174547519198,0.26491915232353763,-0.03742137242682142,0.0080789029003492229,0.0089950897191970226,-0.0098996164198103271,1.0512664774743556,1.7837011017901692,1.0000000011582113,1.0000000044224244,1.0000000000015685,1.0000000000015685,0.27521065753897572,0.28000000158300847,3.6372378602680966,7.9130434782608692,0.076426876394635149,5.7464757855233151,5.895726188741623,0,0,0,252,252,252,1,1,1.2287678672532468e-09,1.9343672774674303e-09,8.639438898375872e-10,1.9181525812150824e-09,2.6023112453649243e-09,1.1174695503135961e-08,1.138087149618426e-16,4.3309455096531141e-16,2.7370661251064486e-09,7.3297473884775021e-09,1.1174695503135961e-08,2.2187225635606384e-09,4.5907616094230981e-09,7.5136621236796698e-09,0,,0.5,0.5,23,23,0,1,1,True,-0.21167029219281361,-0.70986506246077141,0.28652447807514425,newey_west_hac_bartlett,2,-2.6602777248734966,0.079566990398673182,0.047849681039361665,0.25951997323217529,-0.037510701007529845,0.0082406017358694975,0.0091102691183973863,-0.0098922898161348631,1.0298411636197433,1.5930404796441404,1.0000000007944727,1.0000000056193585,0.99999999999349964,0.99999999999349964,0.27313919254760316,0.28000000167676253,3.6652629334856166,8,0.085862869452741422,5.598965909182164,5.8713244559097912,0,0,0,252,252,252,1,1,1.2983481256206752e-09,1.9774069603961664e-09,7.80935942367153e-10,1.9238957649214683e-09,2.2555755562789589e-09,7.7626571135449465e-09,1.0980416387239483e-16,4.2441823670886118e-16,2.184016166504016e-09,6.1934357498629895e-09,7.7626571135449465e-09,1.7228588627239292e-09,4.4315553260511188e-09,5.3250969985134241e-09,0,
