benchmark_id,benchmark_input_sha256,iterations,sample_count,task_count,workers,serial_ms_median,serial_ms_q1,serial_ms_q3,serial_ms_min,serial_ms_max,pool_ms_median,pool_ms_q1,pool_ms_q3,pool_ms_min,pool_ms_max,per_task_ms_median,per_task_ms_q1,per_task_ms_q3,per_task_ms_min,per_task_ms_max,speedup_median,speedup_q1,speedup_q3,speedup_min,speedup_max
89c0ac6233df42d218e658f047e8ec3e31a6ab77d8af779ae0a3992bbb139df8,31774a207c53025bb383e0349a686dc896066f97142e336745ac7fc17b9c9e3c,1000,7,32,8,1.690375,1.6554579999999999,1.7309165,1.615834,1.826875,3365.647709,3356.9507085,3930.5477915,3315.724542,4422.69375,0.05282421875,0.051733062499999996,0.054091140625,0.0504948125,0.05708984375,0.0004813007297027387,0.000445405807291218,0.0005001166661015349,0.0003921163394812971,0.0005186841140063004
89c0ac6233df42d218e658f047e8ec3e31a6ab77d8af779ae0a3992bbb139df8,31774a207c53025bb383e0349a686dc896066f97142e336745ac7fc17b9c9e3c,50000,7,32,8,77.625791,77.1310005,107.02881249999999,75.540875,157.529625,3500.792667,3420.746604,3700.8955835,3398.772959,3843.368375,2.42580596875,2.410343765625,3.3446503906249996,2.36065234375,4.92280078125,0.022161657525297123,0.021279517128208587,0.03003364119410707,0.02019733302301526,0.046348969731225875
89c0ac6233df42d218e658f047e8ec3e31a6ab77d8af779ae0a3992bbb139df8,31774a207c53025bb383e0349a686dc896066f97142e336745ac7fc17b9c9e3c,500000,7,32,8,742.313875,721.4215839999999,790.1295625,708.125625,860.078542,3701.81325,3598.2679585,3739.8188125,3523.599458,3786.674208,23.19730859375,22.544424499999998,24.691548828125,22.12892578125,26.8774544375,0.20157358759589183,0.19681457501764998,0.21203485484919393,0.19603320334021193,0.2385041696588211
89c0ac6233df42d218e658f047e8ec3e31a6ab77d8af779ae0a3992bbb139df8,31774a207c53025bb383e0349a686dc896066f97142e336745ac7fc17b9c9e3c,2000000,7,32,8,2854.480959,2749.6010625,2905.0374375,2688.602041,2979.030417,4139.304125,4033.186292,4250.9638749999995,4013.785875,4373.365333,89.20252996875,85.925033203125,90.782419921875,84.01881378125,93.09470053125,0.6811757514336158,0.6802136989234749,0.6832174400949045,0.6698419210018273,0.6931466609740834
